Order_ID,Order_Date,Customer_ID,Customer_Name,Segment,City,State,Region,Category,Sub_Category,Product_Name,Quantity,Unit_Price,Discount,Revenue,Profit,Payment_Mode,Ship_Mode
ORD-11999,2023-07-19,CUST-1410,Amit Kulkarni,Consumer,Patna,Bihar,East,Office Supplies,Ink & Toner,Brother BT-D60BK,1,1314.94,0.15,1117.7,266.16,Debit Card,Express
ORD-11806,2023-07-19,CUST-1093,Kunal Sharma,Home Office,Bangalore,Karnataka,South,Clothing,Jackets,Red Tape Bomber,1,1858.57,0.0,1858.57,496.41,UPI,Express
ORD-11288,2023-07-19,CUST-1212,Ananya Malhotra,Consumer,Bangalore,Karnataka,South,Office Supplies,Ink & Toner,HP 678 Tri-Color,10,1656.05,0.25,12420.38,3097.62,UPI,Same Day
ORD-12359,2023-07-19,CUST-1367,Varun Joshi,Consumer,Surat,Gujarat,West,Clothing,T-Shirts,Allen Solly Polo,1,2999.0,0.2,2399.2,883.08,Credit Card,Economy
ORD-12330,2023-07-19,CUST-1001,Priya Joshi,Consumer,Mumbai,Maharashtra,West,Furniture,Dining Tables,IKEA Ekedalen,1,11473.36,0.0,11473.36,2465.33,UPI,Same Day
ORD-10997,2023-07-20,CUST-1301,Uma Bhat,Consumer,Pune,Maharashtra,West,Furniture,Dining Tables,Nilkamal Shahenshah 4-Seater,1,49999.0,0.0,49999.0,8760.95,UPI,Standard
ORD-11119,2023-07-20,CUST-1129,Nikhil Pillai,Consumer,Bhubaneswar,Odisha,East,Electronics,Tablets,OnePlus Pad Go,2,21574.93,0.1,38834.87,3794.41,Credit Card,Standard
ORD-11139,2023-07-20,CUST-1355,Arjun Chopra,Consumer,Hyderabad,Telangana,South,Furniture,Dining Tables,Home Centre Montoya,1,28787.74,0.1,25908.97,4092.1,Credit Card,Express
ORD-12116,2023-07-21,CUST-1178,Aditi Chopra,Consumer,Delhi,Delhi,North,Furniture,Dining Tables,Godrej Interio Neo,1,10216.55,0.15,8684.07,801.44,Debit Card,Standard
ORD-12166,2023-07-21,CUST-1534,Aditya Gupta,Corporate,Delhi,Delhi,North,Clothing,Ethnic Wear,Biba Anarkali Suit,3,3273.71,0.08,9035.44,2661.83,UPI,Express
ORD-11190,2023-07-21,CUST-1014,Nisha Gupta,Consumer,Kolkata,West Bengal,East,Electronics,Chargers & Cables,Amazon Basics USB-C Cable,1,331.93,0.3,232.35,56.8,Net Banking,Standard
ORD-10648,2023-07-21,CUST-1233,Kriti Deshmukh,Home Office,Bangalore,Karnataka,South,Furniture,Desks,Wakefit Orion Study Table,1,21699.56,0.0,21699.56,2627.28,Cash,Same Day
ORD-11604,2023-07-21,CUST-1275,Ananya Sharma,Consumer,Mumbai,Maharashtra,West,Office Supplies,Ink & Toner,HP 678 Tri-Color,8,2411.75,0.0,19294.0,4093.38,UPI,Express
ORD-10830,2023-07-22,CUST-1525,Gaurav Patel,Consumer,Chennai,Tamil Nadu,South,Office Supplies,Pens & Stationery,Parker Classic Gold,5,236.98,0.0,1184.9,484.67,Debit Card,Express
ORD-11771,2023-07-22,CUST-1311,Dev Nair,Consumer,Chennai,Tamil Nadu,South,Electronics,Laptops,HP Pavilion 15,4,73540.68,0.0,294162.72,43510.97,Debit Card,Standard
ORD-12332,2023-07-22,CUST-1058,Sakshi Menon,Home Office,Coimbatore,Tamil Nadu,South,Food & Beverages,Health Supplements,Revital H Capsules,3,4969.06,0.0,14907.18,3540.03,UPI,Standard
ORD-10613,2023-07-23,CUST-1281,Aditya Patil,Consumer,Mumbai,Maharashtra,West,Furniture,Bookshelves,Amazon Basics Bookcase,2,8285.59,0.0,16571.18,2020.02,UPI,Express
ORD-12282,2023-07-23,CUST-1037,Bhavya Patil,Corporate,Delhi,Delhi,North,Food & Beverages,Snacks & Chips,Haldiram's Aloo Bhujia,8,150.75,0.08,1109.52,312.85,Net Banking,Standard
ORD-11896,2023-07-23,CUST-1513,Varun Agarwal,Consumer,Pune,Maharashtra,West,Electronics,Smartphones,Realme Narzo 60,1,89999.0,0.0,89999.0,12478.07,Cash,Express
ORD-10824,2023-07-24,CUST-1469,Chirag Das,Corporate,Hyderabad,Telangana,South,Food & Beverages,Tea & Coffee,Brooke Bond Red Label,6,482.38,0.23,2228.6,594.35,Net Banking,Express
ORD-12213,2023-07-24,CUST-1359,Nisha Banerjee,Consumer,Pune,Maharashtra,West,Food & Beverages,Dry Fruits & Nuts,Farmley Premium Walnuts,5,347.41,0.05,1650.2,173.73,Debit Card,Same Day
ORD-10535,2023-07-24,CUST-1010,Mohit Menon,Home Office,Bhubaneswar,Odisha,East,Electronics,Smartphones,Xiaomi Redmi Note 13,1,18512.96,0.05,17587.31,1182.1,Debit Card,Standard
ORD-12185,2023-07-24,CUST-1072,Vivek Malhotra,Home Office,Hyderabad,Telangana,South,Food & Beverages,Beverages,Real Fruit Power Mango,2,118.06,0.05,224.31,86.45,Credit Card,Express
ORD-10595,2023-07-25,CUST-1092,Rajesh Kumar,Consumer,Kolkata,West Bengal,East,Electronics,Headphones,Sony WH-1000XM5,1,1165.51,0.0,1165.51,236.81,Credit Card,Standard
ORD-11863,2023-07-25,CUST-1010,Mohit Menon,Home Office,Bhubaneswar,Odisha,East,Electronics,Headphones,Noise Buds VS104,3,2314.76,0.1,6249.85,1743.19,Debit Card,Standard
ORD-10934,2023-07-25,CUST-1380,Yash Das,Corporate,Bangalore,Karnataka,South,Food & Beverages,Beverages,Sting Energy Drink,4,559.39,0.23,1722.92,326.76,UPI,Express
ORD-10275,2023-07-25,CUST-1467,Uma Chopra,Consumer,Bangalore,Karnataka,South,Office Supplies,Ink & Toner,Brother BT-D60BK,2,1285.85,0.0,2571.7,556.89,Net Banking,Standard
ORD-10948,2023-07-26,CUST-1581,Meera Sinha,Corporate,Delhi,Delhi,North,Electronics,Tablets,Samsung Galaxy Tab A8,3,20312.89,0.13,53016.64,4638.41,Credit Card,Same Day
ORD-10895,2023-07-26,CUST-1005,Aditya Mehta,Corporate,Mumbai,Maharashtra,West,Furniture,Office Chairs,Nilkamal Leatherite,2,4872.99,0.33,6529.81,318.17,UPI,Same Day
ORD-11791,2023-07-26,CUST-1452,Rishi Mehta,Corporate,Delhi,Delhi,North,Furniture,Office Chairs,IKEA Markus,1,7759.47,0.33,5198.84,80.57,Credit Card,Express
ORD-10025,2023-07-26,CUST-1250,Bhavya Reddy,Consumer,Bangalore,Karnataka,South,Electronics,Headphones,Sony WH-1000XM5,1,14509.28,0.05,13783.82,2485.86,Credit Card,Standard
ORD-10754,2023-07-26,CUST-1386,Sneha Saxena,Home Office,Chennai,Tamil Nadu,South,Electronics,Laptops,HP Pavilion 15,4,25999.0,0.25,77997.0,1802.38,UPI,Same Day
ORD-11991,2023-07-26,CUST-1082,Nisha Chatterjee,Consumer,Ahmedabad,Gujarat,West,Electronics,Smartwatches,Apple Watch SE,1,7873.73,0.05,7480.04,1204.7,UPI,Standard
ORD-12002,2023-07-26,CUST-1165,Priya Deshmukh,Consumer,Bhubaneswar,Odisha,East,Electronics,Chargers & Cables,Portronics Adaptor,3,1075.22,0.0,3225.66,1306.14,Debit Card,Standard
ORD-11320,2023-07-26,CUST-1482,Ritika Mishra,Consumer,Bangalore,Karnataka,South,Furniture,Office Chairs,Green Soul Jupiter,1,7636.16,0.0,7636.16,1516.21,UPI,Express
ORD-10127,2023-07-27,CUST-1124,Harsh Pillai,Corporate,Delhi,Delhi,North,Furniture,Office Chairs,Nilkamal Leatherite,3,21393.65,0.18,52628.38,5912.49,Debit Card,Standard
ORD-11285,2023-07-28,CUST-1432,Kriti Verma,Consumer,Kochi,Kerala,South,Food & Beverages,Tea & Coffee,Organic India Tulsi Green,3,99.0,0.0,297.0,82.77,Debit Card,Economy
ORD-10783,2023-07-28,CUST-1151,Kunal Gupta,Corporate,Bhubaneswar,Odisha,East,Office Supplies,Printers,Epson L3250,3,29999.0,0.23,69297.69,692.98,UPI,Express
ORD-10220,2023-07-28,CUST-1012,Yash Patil,Consumer,Kolkata,West Bengal,East,Clothing,Jackets,Fort Collins Puffer,1,2549.75,0.0,2549.75,634.68,Debit Card,Standard
ORD-12133,2023-07-28,CUST-1193,Sanjay Banerjee,Consumer,Mumbai,Maharashtra,West,Electronics,Chargers & Cables,Portronics Adaptor,5,1094.77,0.2,4379.08,1408.47,Net Banking,Express
ORD-12464,2023-07-28,CUST-1328,Sanjay Pandey,Consumer,Pune,Maharashtra,West,Food & Beverages,Health Supplements,MuscleBlaze Whey Protein,1,1218.24,0.3,852.77,78.52,UPI,Same Day
ORD-10060,2023-07-28,CUST-1389,Harsh Sinha,Home Office,Lucknow,Uttar Pradesh,North,Electronics,Smartphones,Vivo T2x,4,31655.06,0.1,113958.22,16036.2,Net Banking,Standard
ORD-11647,2023-07-30,CUST-1189,Zara Patel,Consumer,Guwahati,Assam,East,Food & Beverages,Tea & Coffee,Nescafe Classic 200g,5,575.25,0.05,2732.44,882.74,UPI,Economy
ORD-11522,2023-07-31,CUST-1475,Ishaan Singh,Consumer,Pune,Maharashtra,West,Clothing,Jackets,Campus Sutra Denim,3,3539.91,0.0,10619.73,4137.38,Cash,Standard
ORD-11970,2023-07-31,CUST-1419,Zara Shah,Consumer,Mumbai,Maharashtra,West,Food & Beverages,Dry Fruits & Nuts,True Elements Trail Mix,3,789.39,0.05,2249.76,604.56,UPI,Standard
ORD-11790,2023-07-31,CUST-1436,Sneha Verma,Home Office,Mumbai,Maharashtra,West,Furniture,Beds,Nilkamal Imperial Queen,1,14798.2,0.0,14798.2,2027.55,UPI,Express
ORD-10086,2023-08-01,CUST-1271,Zara Malhotra,Consumer,Mumbai,Maharashtra,West,Electronics,Laptops,Dell Inspiron 14,2,29029.22,0.05,55155.52,4277.53,Net Banking,Express
ORD-11984,2023-08-01,CUST-1359,Nisha Banerjee,Consumer,Pune,Maharashtra,West,Office Supplies,Pens & Stationery,Pilot V5 Hi-Tecpoint,2,102.79,0.15,174.74,80.84,Net Banking,Express
ORD-10935,2023-08-01,CUST-1212,Ananya Malhotra,Consumer,Bangalore,Karnataka,South,Electronics,Tablets,Samsung Galaxy Tab A8,2,38872.51,0.0,77745.02,7448.89,Credit Card,Same Day
ORD-10955,2023-08-02,CUST-1505,Zara Joshi,Corporate,Bangalore,Karnataka,South,Clothing,Jeans,Wrangler Bootcut,4,1006.21,0.13,3501.61,1339.91,Debit Card,Standard
ORD-11337,2023-08-02,CUST-1328,Sanjay Pandey,Consumer,Pune,Maharashtra,West,Clothing,Formal Shirts,Van Heusen Slim Fit,4,1799.97,0.0,7199.88,1655.08,UPI,Standard
ORD-11371,2023-08-02,CUST-1408,Sanjay Chatterjee,Corporate,Surat,Gujarat,West,Office Supplies,Printers,HP Smart Tank 580,1,20392.38,0.08,18760.99,1088.31,Debit Card,Standard
ORD-10444,2023-08-02,CUST-1542,Nikhil Kapoor,Consumer,Noida,Uttar Pradesh,North,Electronics,Chargers & Cables,Anker PowerPort,3,788.11,0.05,2246.11,814.1,UPI,Standard
ORD-10985,2023-08-03,CUST-1558,Gaurav Kapoor,Consumer,Bangalore,Karnataka,South,Electronics,Smartwatches,boAt Storm Call,2,14368.85,0.15,24427.04,4575.32,Credit Card,Express
ORD-12168,2023-08-03,CUST-1497,Arjun Das,Consumer,Kochi,Kerala,South,Electronics,Laptops,Dell Inspiron 14,5,42119.69,0.1,189538.6,7435.25,Cash,Standard
ORD-10894,2023-08-03,CUST-1028,Nisha Tiwari,Home Office,Chennai,Tamil Nadu,South,Clothing,Formal Shirts,Raymond Linen Shirt,1,2156.84,0.0,2156.84,475.92,UPI,Same Day
ORD-11925,2023-08-04,CUST-1215,Bhavya Verma,Corporate,Visakhapatnam,Andhra Pradesh,South,Office Supplies,Pens & Stationery,Pilot V5 Hi-Tecpoint,2,62.56,0.13,108.85,61.79,Debit Card,Same Day
ORD-11956,2023-08-04,CUST-1532,Shreya Verma,Consumer,Bhubaneswar,Odisha,East,Clothing,Formal Shirts,Louis Philippe Checked,3,2894.7,0.0,8684.1,3511.63,Debit Card,Standard
ORD-11438,2023-08-04,CUST-1542,Nikhil Kapoor,Consumer,Noida,Uttar Pradesh,North,Electronics,Smartphones,Realme Narzo 60,1,61782.67,0.1,55604.4,4130.46,Credit Card,Express
ORD-10231,2023-08-04,CUST-1124,Harsh Pillai,Corporate,Delhi,Delhi,North,Clothing,Formal Shirts,Arrow Regular Fit,2,1982.17,0.18,3250.76,633.11,UPI,Economy
ORD-12004,2023-08-04,CUST-1292,Vivek Pandey,Corporate,Chennai,Tamil Nadu,South,Electronics,Tablets,Realme Pad Mini,1,31575.01,0.18,25891.51,1788.67,Net Banking,Standard
ORD-10797,2023-08-05,CUST-1085,Simran Tiwari,Consumer,Bangalore,Karnataka,South,Office Supplies,Paper & Notebooks,Classmate Notebook 200pg,2,156.64,0.0,313.28,98.68,UPI,Standard
ORD-10159,2023-08-05,CUST-1004,Varun Kumar,Consumer,Ranchi,Jharkhand,East,Clothing,Formal Shirts,Peter England Classic,5,1903.84,0.1,8567.28,3219.89,UPI,Standard
ORD-11565,2023-08-05,CUST-1433,Uma Nair,Consumer,Coimbatore,Tamil Nadu,South,Furniture,Office Chairs,Featherlite Optima,1,9752.33,0.0,9752.33,2413.5,Net Banking,Express
ORD-10953,2023-08-05,CUST-1097,Rajesh Malhotra,Consumer,Hyderabad,Telangana,South,Food & Beverages,Snacks & Chips,Haldiram's Aloo Bhujia,12,121.68,0.0,1460.16,495.34,Net Banking,Economy
ORD-11695,2023-08-06,CUST-1380,Yash Das,Corporate,Bangalore,Karnataka,South,Electronics,Headphones,Realme Buds Air 3,3,8136.5,0.03,23677.22,6117.67,UPI,Express
ORD-11359,2023-08-06,CUST-1144,Shreya Iyer,Home Office,Mumbai,Maharashtra,West,Electronics,Laptops,ASUS VivoBook 15,3,66413.89,0.0,199241.67,25683.29,Debit Card,Standard
ORD-10070,2023-08-06,CUST-1103,Mohit Sinha,Corporate,Ahmedabad,Gujarat,West,Food & Beverages,Tea & Coffee,Bru Instant Coffee,1,666.0,0.08,612.72,135.46,UPI,Standard
ORD-11488,2023-08-07,CUST-1291,Rahul Mehta,Consumer,Kochi,Kerala,South,Electronics,Smartwatches,Apple Watch SE,4,7667.87,0.05,29137.91,7020.9,UPI,Standard
ORD-11276,2023-08-07,CUST-1453,Uma Agarwal,Corporate,Delhi,Delhi,North,Clothing,Formal Shirts,Arrow Regular Fit,3,1591.9,0.23,3677.29,695.69,UPI,Standard
ORD-11484,2023-08-07,CUST-1465,Lavanya Chatterjee,Home Office,Chennai,Tamil Nadu,South,Electronics,Chargers & Cables,Mi 33W SonicCharge,1,944.28,0.1,849.85,332.96,UPI,Economy
ORD-10751,2023-08-07,CUST-1276,Amit Sinha,Consumer,Nagpur,Maharashtra,West,Food & Beverages,Dry Fruits & Nuts,Nutraj Cashews 250g,1,959.89,0.05,911.9,182.93,Credit Card,Standard
ORD-10018,2023-08-08,CUST-1519,Nisha Yadav,Corporate,Chandigarh,Punjab,North,Food & Beverages,Health Supplements,Dabur Chyawanprash 1kg,10,2478.28,0.23,19082.76,2567.18,Debit Card,Standard
ORD-11443,2023-08-08,CUST-1133,Priya Gupta,Home Office,Noida,Uttar Pradesh,North,Furniture,Office Chairs,Featherlite Optima,1,11274.52,0.1,10147.07,1078.38,UPI,Standard
ORD-10786,2023-08-08,CUST-1116,Ishaan Patel,Home Office,Jaipur,Rajasthan,North,Furniture,Beds,Pepperfry Trundle Bed,1,14644.47,0.25,10983.35,1007.72,Debit Card,Economy
ORD-11122,2023-08-08,CUST-1194,Yash Bhat,Corporate,Kolkata,West Bengal,East,Clothing,Formal Shirts,Raymond Linen Shirt,4,1356.07,0.08,4990.34,1834.08,Net Banking,Standard
ORD-11763,2023-08-09,CUST-1091,Rahul Deshmukh,Home Office,Bangalore,Karnataka,South,Office Supplies,Pens & Stationery,Parker Classic Gold,2,121.24,0.05,230.36,93.29,UPI,Express
ORD-10716,2023-08-09,CUST-1440,Varun Nair,Consumer,Bangalore,Karnataka,South,Food & Beverages,Health Supplements,Ensure Nutritional Drink,3,984.19,0.3,2066.8,348.23,Credit Card,Standard
ORD-11345,2023-08-09,CUST-1236,Aditya Pandey,Consumer,Pune,Maharashtra,West,Office Supplies,Storage & Organizers,Cello Novelty Big Drawer,1,692.0,0.1,622.8,125.23,Credit Card,Express
ORD-10886,2023-08-09,CUST-1080,Rishi Sharma,Consumer,Delhi,Delhi,North,Office Supplies,Ink & Toner,HP 802 Black Cartridge,6,1020.96,0.1,5513.18,851.73,UPI,Standard
ORD-10982,2023-08-09,CUST-1119,Rishi Pillai,Corporate,Hyderabad,Telangana,South,Electronics,Smartwatches,Apple Watch SE,2,5272.1,0.08,9700.66,2145.7,UPI,Express
ORD-10082,2023-08-09,CUST-1367,Varun Joshi,Consumer,Surat,Gujarat,West,Clothing,Jackets,Wildcraft Windbreaker,4,1956.32,0.05,7434.02,1382.07,Cash,Standard
ORD-11270,2023-08-10,CUST-1080,Rishi Sharma,Consumer,Delhi,Delhi,North,Office Supplies,Storage & Organizers,Nilkamal Chester 24,2,533.87,0.05,1014.35,189.1,Debit Card,Standard
ORD-12358,2023-08-11,CUST-1561,Tanvi Kumar,Consumer,Bhubaneswar,Odisha,East,Clothing,Jeans,Levi's 511 Slim,2,2543.8,0.25,3815.7,1191.89,UPI,Express
ORD-10827,2023-08-11,CUST-1245,Yash Gupta,Consumer,Ahmedabad,Gujarat,West,Clothing,Jackets,Red Tape Bomber,1,1990.79,0.15,1692.17,580.91,UPI,Standard
ORD-12263,2023-08-11,CUST-1523,Aditya Pandey,Consumer,Hyderabad,Telangana,South,Clothing,Jackets,Wildcraft Windbreaker,5,2078.5,0.0,10392.5,4008.46,UPI,Economy
ORD-11354,2023-08-11,CUST-1599,Ananya Reddy,Consumer,Coimbatore,Tamil Nadu,South,Furniture,Desks,Nilkamal Aries Workstation,1,13559.41,0.25,10169.56,362.93,Debit Card,Express
ORD-10639,2023-08-12,CUST-1384,Zara Verma,Corporate,Bangalore,Karnataka,South,Food & Beverages,Snacks & Chips,Bingo Mad Angles,3,53.84,0.08,148.6,43.88,Credit Card,Express
ORD-10695,2023-08-12,CUST-1549,Isha Patil,Home Office,Lucknow,Uttar Pradesh,North,Electronics,Headphones,Sony WH-1000XM5,2,13537.18,0.05,25720.64,7679.13,Credit Card,Standard
ORD-12335,2023-08-12,CUST-1099,Sanjay Mishra,Consumer,Chennai,Tamil Nadu,South,Electronics,Tablets,OnePlus Pad Go,4,22889.65,0.1,82402.74,4442.14,Debit Card,Standard
ORD-11705,2023-08-12,CUST-1349,Rajesh Patel,Corporate,Lucknow,Uttar Pradesh,North,Food & Beverages,Tea & Coffee,Nescafe Classic 200g,1,195.14,0.08,179.53,51.42,UPI,Standard
ORD-11680,2023-08-13,CUST-1507,Aditya Kulkarni,Consumer,Ahmedabad,Gujarat,West,Furniture,Dining Tables,Godrej Interio Neo,2,37782.75,0.0,75565.5,10539.97,Credit Card,Economy
ORD-11660,2023-08-13,CUST-1102,Sakshi Reddy,Home Office,Ahmedabad,Gujarat,West,Food & Beverages,Snacks & Chips,Lay's Classic Salted,6,63.62,0.15,324.46,89.71,Cash,Standard
ORD-11626,2023-08-13,CUST-1279,Amit Yadav,Consumer,Kolkata,West Bengal,East,Electronics,Smartphones,Xiaomi Redmi Note 13,1,34611.31,0.3,24227.92,1753.31,UPI,Standard
ORD-11216,2023-08-14,CUST-1429,Ishaan Patel,Corporate,Ahmedabad,Gujarat,West,Office Supplies,Pens & Stationery,Pilot V5 Hi-Tecpoint,8,46.24,0.08,340.33,138.09,Credit Card,Express
ORD-11664,2023-08-14,CUST-1154,Meera Pandey,Consumer,Bangalore,Karnataka,South,Furniture,Bookshelves,IKEA Kallax Shelf,1,4795.76,0.1,4316.18,874.59,UPI,Express
ORD-11734,2023-08-15,CUST-1188,Ananya Reddy,Corporate,Chennai,Tamil Nadu,South,Electronics,Smartphones,Realme Narzo 60,1,41441.59,0.03,40198.34,6531.51,Cash,Standard
ORD-10979,2023-08-15,CUST-1355,Arjun Chopra,Consumer,Hyderabad,Telangana,South,Clothing,T-Shirts,Levi's Graphic Tee,2,453.19,0.1,815.74,267.45,UPI,Standard
ORD-12273,2023-08-15,CUST-1038,Varun Malhotra,Corporate,Surat,Gujarat,West,Electronics,Laptops,Dell Inspiron 14,1,57269.57,0.33,38370.61,73.36,Cash,Same Day
ORD-12312,2023-08-15,CUST-1051,Lavanya Yadav,Consumer,Guwahati,Assam,East,Clothing,Formal Shirts,Van Heusen Slim Fit,1,2657.73,0.0,2657.73,1041.72,UPI,Economy
ORD-12468,2023-08-16,CUST-1267,Priya Pillai,Consumer,Bhubaneswar,Odisha,East,Electronics,Headphones,Realme Buds Air 3,3,1560.38,0.1,4213.03,1276.51,Cash,Express
ORD-11486,2023-08-17,CUST-1224,Rishi Iyer,Home Office,Bangalore,Karnataka,South,Furniture,Office Chairs,HOF Ito Mesh Chair,1,11322.81,0.0,11322.81,2303.32,Net Banking,Standard
ORD-10989,2023-08-17,CUST-1394,Amit Agarwal,Corporate,Kolkata,West Bengal,East,Clothing,Ethnic Wear,FabIndia Cotton Kurta,4,2819.13,0.03,10938.22,3257.99,Credit Card,Same Day
ORD-11786,2023-08-17,CUST-1444,Tushar Yadav,Corporate,Kochi,Kerala,South,Furniture,Office Chairs,Featherlite Optima,1,15009.86,0.33,10056.61,828.11,UPI,Standard
ORD-11775,2023-08-17,CUST-1590,Zara Chopra,Consumer,Gurugram,Haryana,North,Food & Beverages,Health Supplements,HealthKart Multivitamin,6,746.69,0.15,3808.12,1093.7,Credit Card,Express
ORD-12016,2023-08-18,CUST-1113,Aditi Pillai,Home Office,Ahmedabad,Gujarat,West,Electronics,Smartwatches,Fire-Boltt Phoenix,1,3360.51,0.0,3360.51,940.48,UPI,Standard
ORD-10621,2023-08-18,CUST-1388,Aarav Deshmukh,Home Office,Delhi,Delhi,North,Food & Beverages,Dry Fruits & Nuts,Happilo Almonds 500g,2,1416.14,0.0,2832.28,397.1,UPI,Express
ORD-12178,2023-08-18,CUST-1578,Ananya Chatterjee,Consumer,Bhubaneswar,Odisha,East,Furniture,Office Chairs,Featherlite Optima,1,20226.53,0.0,20226.53,4796.88,UPI,Express
ORD-10938,2023-08-18,CUST-1007,Sneha Patil,Consumer,Chennai,Tamil Nadu,South,Food & Beverages,Dry Fruits & Nuts,True Elements Trail Mix,3,300.19,0.1,810.51,204.42,UPI,Same Day
ORD-11321,2023-08-18,CUST-1287,Neha Verma,Home Office,Ahmedabad,Gujarat,West,Food & Beverages,Health Supplements,MuscleBlaze Whey Protein,1,1819.61,0.0,1819.61,644.48,UPI,Express
ORD-12046,2023-08-18,CUST-1438,Rishi Das,Consumer,Coimbatore,Tamil Nadu,South,Food & Beverages,Beverages,Paper Boat Aamras,1,108.69,0.05,103.26,26.81,Credit Card,Express
ORD-10466,2023-08-19,CUST-1494,Shreya Singh,Consumer,Gurugram,Haryana,North,Clothing,Formal Shirts,Raymond Linen Shirt,2,783.1,0.05,1487.89,593.0,Net Banking,Standard
ORD-12338,2023-08-19,CUST-1089,Rishi Das,Consumer,Mumbai,Maharashtra,West,Electronics,Smartphones,Xiaomi Redmi Note 13,3,46340.27,0.05,132069.77,21111.09,Net Banking,Standard
ORD-12207,2023-08-19,CUST-1562,Pankaj Sinha,Corporate,Bangalore,Karnataka,South,Clothing,Jeans,Levi's 511 Slim,1,1458.2,0.33,976.99,116.21,Credit Card,Express
ORD-10057,2023-08-19,CUST-1320,Sanjay Nair,Home Office,Mumbai,Maharashtra,West,Furniture,Dining Tables,Godrej Interio Neo,1,14447.97,0.05,13725.57,2233.67,UPI,Same Day
ORD-11855,2023-08-19,CUST-1585,Priya Mehta,Consumer,Coimbatore,Tamil Nadu,South,Clothing,Jeans,Levi's 511 Slim,1,2097.85,0.0,2097.85,716.81,Credit Card,Express
ORD-10538,2023-08-19,CUST-1174,Sanjay Deshmukh,Corporate,Noida,Uttar Pradesh,North,Clothing,T-Shirts,Levi's Graphic Tee,1,731.77,0.23,563.46,201.28,UPI,Express
ORD-10551,2023-08-19,CUST-1245,Yash Gupta,Consumer,Ahmedabad,Gujarat,West,Office Supplies,Ink & Toner,HP 802 Black Cartridge,3,754.01,0.3,1583.42,351.52,Credit Card,Economy
ORD-11813,2023-08-20,CUST-1496,Nikhil Gupta,Consumer,Chennai,Tamil Nadu,South,Clothing,Ethnic Wear,FabIndia Cotton Kurta,1,5992.67,0.1,5393.4,1532.54,Debit Card,Standard
ORD-11322,2023-08-20,CUST-1351,Yash Bhat,Corporate,Pune,Maharashtra,West,Office Supplies,Ink & Toner,HP 678 Tri-Color,2,2727.8,0.33,3655.25,447.22,UPI,Standard
ORD-10190,2023-08-20,CUST-1051,Lavanya Yadav,Consumer,Guwahati,Assam,East,Office Supplies,Pens & Stationery,Faber-Castell Kit,10,73.15,0.1,658.35,355.32,Net Banking,Economy
ORD-10770,2023-08-20,CUST-1319,Deepika Bhat,Home Office,Ahmedabad,Gujarat,West,Clothing,T-Shirts,Allen Solly Polo,1,600.78,0.0,600.78,156.04,Debit Card,Express
ORD-10328,2023-08-21,CUST-1250,Bhavya Reddy,Consumer,Bangalore,Karnataka,South,Electronics,Tablets,Lenovo Tab M10,3,21912.02,0.05,62449.26,7212.23,Debit Card,Standard
ORD-10637,2023-08-21,CUST-1496,Nikhil Gupta,Consumer,Chennai,Tamil Nadu,South,Office Supplies,Ink & Toner,Brother BT-D60BK,2,1482.88,0.15,2520.9,659.29,Credit Card,Express
ORD-12458,2023-08-22,CUST-1344,Pooja Saxena,Corporate,Ahmedabad,Gujarat,West,Electronics,Smartphones,Realme Narzo 60,3,23980.13,0.03,69782.18,9545.63,UPI,Express
ORD-11922,2023-08-22,CUST-1438,Rishi Das,Consumer,Coimbatore,Tamil Nadu,South,Clothing,Jackets,HRX Active Jacket,2,3799.77,0.25,5699.66,1726.75,Credit Card,Economy
ORD-12467,2023-08-22,CUST-1536,Harsh Nair,Home Office,Jaipur,Rajasthan,North,Electronics,Smartwatches,Apple Watch SE,1,22998.93,0.1,20699.04,3701.2,UPI,Express
ORD-10992,2023-08-22,CUST-1480,Gaurav Shah,Consumer,Patna,Bihar,East,Electronics,Chargers & Cables,Belkin BoostCharge,3,429.89,0.1,1160.7,495.95,Debit Card,Same Day
ORD-11032,2023-08-22,CUST-1569,Deepika Bhat,Corporate,Jaipur,Rajasthan,North,Office Supplies,Ink & Toner,Canon PG-745 Black,3,1380.4,0.23,3188.72,615.76,Credit Card,Standard
ORD-10450,2023-08-23,CUST-1163,Uma Singh,Consumer,Hyderabad,Telangana,South,Clothing,T-Shirts,Allen Solly Polo,1,875.14,0.1,787.63,233.3,Debit Card,Same Day
ORD-10039,2023-08-23,CUST-1356,Manish Kumar,Consumer,Lucknow,Uttar Pradesh,North,Electronics,Smartphones,Motorola Edge 40,1,75143.96,0.15,63872.37,6401.87,Cash,Express
ORD-12386,2023-08-23,CUST-1565,Priya Patil,Corporate,Jaipur,Rajasthan,North,Office Supplies,Paper & Notebooks,Luxor Exercise Book,8,152.21,0.03,1181.15,578.41,Debit Card,Same Day
ORD-11232,2023-08-23,CUST-1353,Sneha Saxena,Home Office,Bhubaneswar,Odisha,East,Clothing,Ethnic Wear,Biba Anarkali Suit,2,2724.95,0.0,5449.9,2422.69,UPI,Express
